od_id,station,station_line,facility_name,facility_source,facility_address,route_length_m,flood_feature_count_2022,flood_feature_count_2023,flood_feature_count_2024,flood_feature_count_2025,flood_feature_count_unique_total,flood_overlap_length_m_2022,flood_overlap_length_m_2023,flood_overlap_length_m_2024,flood_overlap_length_m_2025,flood_overlap_length_m_total,flood_overlap_ratio,node_sequence,edge_sequence
od_2447,불광,3호선,지하철환기구,pedestrian_support_point,서울특별시 은평구 연서로 231,1214.342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 13357342121, 13357342120]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 13357342121], [13357342121, 13357342120]]"
od_2508,불광,3호선,맨홀,pedestrian_support_point,서울특별시 은평구 연서로 226,1228.618,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 11663495477, 11230505686]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 11663495477], [11663495477, 11230505686]]"
od_786,불광,6호선,상지공인중개사사무소,mobility_facility,서울특별시 은평구 연서로33길 4-1,1345.83,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3823586968]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3823586968]]"
od_2169,불광,3호선,CU불광어게인점,mobility_facility,서울특별시 은평구 연서로 284,1425.699,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999]]"
od_2346,불광,3호선,연신내역,mobility_facility,서울특별시 은평구 통일로 849,1214.342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 13357342121, 13357342120]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 13357342121], [13357342121, 13357342120]]"
od_2612,불광,3호선,연신내역,pedestrian_support_point,서울특별시 은평구 통일로 849,1214.342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 13357342121, 13357342120]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 13357342121], [13357342121, 13357342120]]"
od_2428,불광,3호선,장애인화장실,pedestrian_support_point,서울특별시 은평구 통일로 849,1214.342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 13357342121, 13357342120]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 13357342121], [13357342121, 13357342120]]"
od_2429,불광,3호선,장애인화장실,pedestrian_support_point,서울특별시 은평구 통일로 849,1214.342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 11228575760, 3819769458, 3819769528, 11296481769, 11228574067, 3278844686, 449449459, 11228574065, 11228574064, 11230505689, 11178032838, 13357321496, 13357342121, 13357342120]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 11228575760], [11228575760, 3819769458], [3819769458, 3819769528], [3819769528, 11296481769], [11296481769, 11228574067], [11228574067, 3278844686], [3278844686, 449449459], [449449459, 11228574065], [11228574065, 11228574064], [11228574064, 11230505689], [11230505689, 11178032838], [11178032838, 13357321496], [13357321496, 13357342121], [13357342121, 13357342120]]"
od_2173,불광,3호선,사과나무공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 267,1265.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 356265929, 3819770045, 5279886140]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 356265929], [356265929, 3819770045], [3819770045, 5279886140]]"
od_1242,불광,6호선,응암1동주민센터,pedestrian_support_point,서울특별시 은평구 응암동  93-2,1436.534,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11984487711, 3811140119, 3811140083, 3811140074, 11984487712, 11984487713, 3811140057, 10678122669, 4580539387, 3811139931, 3811139932, 3811139905, 3811139871, 3811092561, 3811092442, 3811092415, 3811092408, 3811092401, 3811092399, 6212920291, 3811092369, 4580533283, 3811092362, 436862858, 2309932453, 414686099, 436845034, 3811327156]","[[5930698997, 5281048352], [5281048352, 11984487711], [11984487711, 3811140119], [3811140119, 3811140083], [3811140083, 3811140074], [3811140074, 11984487712], [11984487712, 11984487713], [11984487713, 3811140057], [3811140057, 10678122669], [10678122669, 4580539387], [4580539387, 3811139931], [3811139931, 3811139932], [3811139932, 3811139905], [3811139905, 3811139871], [3811139871, 3811092561], [3811092561, 3811092442], [3811092442, 3811092415], [3811092415, 3811092408], [3811092408, 3811092401], [3811092401, 3811092399], [3811092399, 6212920291], [6212920291, 3811092369], [3811092369, 4580533283], [4580533283, 3811092362], [3811092362, 436862858], [436862858, 2309932453], [2309932453, 414686099], [414686099, 436845034], [436845034, 3811327156]]"
od_1156,불광,6호선,맨홀,pedestrian_support_point,서울특별시 은평구 구산동  1-22,1584.633,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 3819768516, 3819768484, 3819768233, 3819768186, 3819768174, 3819768183, 3819768173, 10789220092, 3004846059, 3819768169, 4580515492, 10789220119, 4086709496, 10789220046, 13734364679, 3819768508, 3819768570, 10789220089, 10789220099, 3819768602, 10789219911, 10678122554, 10789220088, 10678122541, 10678122540, 10678176121, 10789210627, 10678176120, 10678122536, 10789210623, 10789210622, 10789210621]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 3819768516], [3819768516, 3819768484], [3819768484, 3819768233], [3819768233, 3819768186], [3819768186, 3819768174], [3819768174, 3819768183], [3819768183, 3819768173], [3819768173, 10789220092], [10789220092, 3004846059], [3004846059, 3819768169], [3819768169, 4580515492], [4580515492, 10789220119], [10789220119, 4086709496], [4086709496, 10789220046], [10789220046, 13734364679], [13734364679, 3819768508], [3819768508, 3819768570], [3819768570, 10789220089], [10789220089, 10789220099], [10789220099, 3819768602], [3819768602, 10789219911], [10789219911, 10678122554], [10678122554, 10789220088], [10789220088, 10678122541], [10678122541, 10678122540], [10678122540, 10678176121], [10678176121, 10789210627], [10789210627, 10678176120], [10678176120, 10678122536], [10678122536, 10789210623], [10789210623, 10789210622], [10789210622, 10789210621]]"
od_805,불광,6호선,KB부동산공인중개사사무소,mobility_facility,서울특별시 은평구 은평로 145,1449.486,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 436873829, 10789220110, 3811140065, 2309932402, 4580548006, 3811140017, 3811092572, 3811092563, 3811092455, 3811092444, 3811092425, 3811092424, 3811092402, 3811092389, 3811092384, 3811092378, 3811092376, 2309932457, 3811078739, 4582162950, 3811078734, 2309932455, 3811078717, 3811078710, 3811078704, 3811078701, 2309932459, 3811078684, 3811078679, 2309932460]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 436873829], [436873829, 10789220110], [10789220110, 3811140065], [3811140065, 2309932402], [2309932402, 4580548006], [4580548006, 3811140017], [3811140017, 3811092572], [3811092572, 3811092563], [3811092563, 3811092455], [3811092455, 3811092444], [3811092444, 3811092425], [3811092425, 3811092424], [3811092424, 3811092402], [3811092402, 3811092389], [3811092389, 3811092384], [3811092384, 3811092378], [3811092378, 3811092376], [3811092376, 2309932457], [2309932457, 3811078739], [3811078739, 4582162950], [4582162950, 3811078734], [3811078734, 2309932455], [2309932455, 3811078717], [3811078717, 3811078710], [3811078710, 3811078704], [3811078704, 3811078701], [3811078701, 2309932459], [2309932459, 3811078684], [3811078684, 3811078679], [3811078679, 2309932460]]"
od_757,불광,6호선,은평중심공인중개사사무소,mobility_facility,서울특별시 은평구 연서로23길 7,1549.982,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 353194538, 353194537, 3819769379, 3819769394, 4580507750, 3819769481, 3819769516, 3819769527, 3819769534, 3819769671, 4580262735, 3819769665, 3819769503, 3819769473, 3819769465, 3819769447, 3819769427, 4580507754, 4580509821, 11663495609, 449448788, 13734502241, 13734502242, 10678122482, 4580111222, 3823586324, 4580111221, 4580111219]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 353194538], [353194538, 353194537], [353194537, 3819769379], [3819769379, 3819769394], [3819769394, 4580507750], [4580507750, 3819769481], [3819769481, 3819769516], [3819769516, 3819769527], [3819769527, 3819769534], [3819769534, 3819769671], [3819769671, 4580262735], [4580262735, 3819769665], [3819769665, 3819769503], [3819769503, 3819769473], [3819769473, 3819769465], [3819769465, 3819769447], [3819769447, 3819769427], [3819769427, 4580507754], [4580507754, 4580509821], [4580509821, 11663495609], [11663495609, 449448788], [449448788, 13734502241], [13734502241, 13734502242], [13734502242, 10678122482], [10678122482, 4580111222], [4580111222, 3823586324], [3823586324, 4580111221], [4580111221, 4580111219]]"
od_923,불광,6호선,하나로약국,mobility_facility,서울특별시 은평구 연서로 277-1,1370.251,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067]]"
